path,md5,sha1,sha256,crc32c
Red_Hat_Enterprise_Linux_RT_x86_64/rhel-rt-10.0-x86_64-dvd.iso,6a998a8eef042d81ea689fb63e5f6ddd,4725c55ce4babbe5a5c0dd3a623ce7fcc1209977,7d7b5297c0a7bda388938bbbf61b234ffd50549af522c592e20d8bcc15e183a7,2aa2e15f
