path,md5,sha1,sha256,crc32c
C:\Users\Administrator\Downloads\php-8.4.11-nts-Win32-vs17-x64.zip,11584c85b950821faa43cab67bb4662e,0488d0e4f30f4bdcbb128b9a21ace913f9b1ed77,8e5fc5a247087d01a415799001c45e2690ddae1310cee2e60fa63a5d78244356,de9fb4a6
C:\Users\Administrator\Downloads\PowerShell-7.4.7-win-x64.msi,f14b06b211b7a67d3fc8ad26e051b736,99df2ca4de326e48f9b01a15b5473617e51e4121,217b5575398d5e4a0ac67aff7b468c696a66c3e209685cf338032fc0a5f032ec,a53063ff
C:\Users\Administrator\Downloads\python-3.10.11-amd64.exe,a55e9c1e6421c84a4bd8b4be41492f51,bd8b24ec02138327f70f6a3179f6991cfc007a6f,d8dede5005564b408ba50317108b765ed9c3c510342a598f9fd42681cbe0648b,cbf086ab
C:\Users\Administrator\Downloads\qemu-w64-setup-20250826.exe,9220cfc686c4022cdf672995033c240e,529a4dc660dd3e7cdf6c38d31f94abe74dcc5c15,c7592db7716029e814d71c9a7dfc9b76dc72019753ee9afc2fa70b14c9d28b4f,50351146
C:\Users\Administrator\Downloads\QuarkPC_V4.3.5.479_pc_pf30002_(zh-cn)_release_(Build2370570-250815175717-x64).exe,d7d117f44a2bdc60526c82c2c4ad75a2,a1b238c87ffc3ea2bf9059c53b609202e5af4f76,fc198760181af44abc5e1fac443480d2ffcc332e2dd3d6492347c2e8decb3bfa,90bf2c3f
C:\Users\Administrator\Downloads\Sc557.exe,a2dd8e26b6c70ba380a380cf8444767e,d00d1d830af95494a221b37365cc8d96b5aa51ed,6418c100085cd0b44b2453ea3c0755c6dd5f495bc5b9f55f8d93f359229caf8d,6d28df6f
C:\Users\Administrator\Downloads\SogouExplorer_Setup_x64_2100110000.exe,22f045f83caf12bcc66fd16a1dfc7b9c,d2cb3d080d6e69415185920f4ef28ae0217fb489,660224c21e1f60eef6086ee07668afb87095013d06423ac025f26ceb1d1614ab,fa4bbe60
C:\Users\Administrator\Downloads\sublime_text_build_4200_x64_setup.exe,ef560fd427fcd7a81fe00084b99af5c1,da22d4d6087aecc03e5618dca9da2137bc8ac1e4,3d3c70e51aef08f85d7160bcc70793bed9acec250973090ab67d98987bce7c7e,37ee8c94
C:\Users\Administrator\Downloads\supp-supplementary-8.10-rhel-8-x86_64-dvd.iso,e78a4705e2ae10c8a243da4b1599b167,07b47057f232f89038283f509b6279c432a59e97,91c7e844993783e785d66156916dc180ef87ee51a3e0f466c22aa4c567168584,730a7aeb
C:\Users\Administrator\Downloads\valkey-8.1.3-jammy-x86_64.tar.gz,85cd854cc4e24bf7ad17114ddd4c8f85,deb093cf215ddd8494585a5aeb456ec4e81c993a,afbbf9e71f171472679280f9e06a8039cf3f1ac7ab6dff76ef3094852c7a342f,465c8248
C:\Users\Administrator\Downloads\VC_redist.x64.exe,810499fc266b73d33d71a8d1e3291ad3,91a09963703189274e995ded25b94e165545f126,5d9999036f2b3a930f83b7fe3e2186b12e79ae7c007d538f52e3582e986a37c3,db6eabf5
C:\Users\Administrator\Downloads\virtio-win-1.9.45.iso,cac4ad32ef043113142552ac7862a364,1e55710e03a715dffcb6b44b4952ba0a164c8cbd,fc0c1d87cfab11b74be97cffe2537df843fc63f46f0ffed6fc57da0351a5653e,47faeec6
C:\Users\Administrator\Downloads\virtio-win-1.9.47.iso,273c3fa44f4cb75eff88fba57db5300a,24e7dd5ea965a6edf61878cb4c9ac4e809cc6662,b14ebb0a6484593de86907f8ff0567559c3c8e2a9af50948831c3e931cc41b23,8a356b77
C:\Users\Administrator\Downloads\VNC-Viewer-7.15.0-Windows.exe,244766b119e19dcb675139f205bb0043,b51ce7c4de83b72d770351bee19309baf47bb3e6,dc81da6b3417c33d6fd28826544245e0d4f3fffab93614ead1b0b75d81a5b946,a7559f63
C:\Users\Administrator\Downloads\VSCodeUserSetup-x64-1.103.1.exe,ba4745d0768dca317a842aa62bfe397e,315262193a923e0eb1fd43eeb6e3ad1cc68d9034,cd365bcec1ae4723dcf88f722226d52d4ef6d87898afaef1edf406f966688e6e,576343af
C:\Users\Administrator\Downloads\VSCodeUserSetup-x64-1.103.2.exe,e696412424cb5d96ed26496d0edb154c,3102af76902637bbfa1191ac6f2e0fc20e235a6b,043bbdfd95a39065861b8e0e77765bfd260f1700b798626977c57865920e63dc,e1caba4a
C:\Users\Administrator\Downloads\WeChatWin.exe,94c1da5fcbec95812bcd098fcd373013,d280f7be1a38d7e77d441bd3b9184d211d4ae6c6,c9484df8f106dd74295582f29870237ac4d6d1515b5eab1d3e04557c0368705d,8d29df6c
C:\Users\Administrator\Downloads\windows-amd64-filebrowser.zip,1d57b5dd80481bb6ebc3ab116b518b15,7ea9dc34f820d001db8bfdfba0220abbf91e7128,9557d086e093fd8d31240965c03989f2a78d47a1dafdf0e063635d8ab6e2693b,6fd6d299
C:\Users\Administrator\Downloads\wscite557.zip,cee1efbd42dd7ae16f163d58d11b3e8d,ed907b97e60d6b6bc9122f488101e13e79daef6e,149ae81f0bd8e13470921c7ea77c2209a71a31ff8a46e3e306ebf725b5d14ce3,1af1d085
