path,md5,sha1,sha256,crc32c
D:\Windows 10.7z,d7163c31e1d07b2a67ec501ff418c8db,94669a4b2e01559e5b3ce930e21b83b313bfa3bc,543521921841e2d2c96ed5ae8e4b26160a69a02087c909fa302e46371f89c8b5,3c7c75ce
